angDist,RA,Dec,RAhms,Decdms,HD,BD,CD,CPD,PP,EPP,PA,EPA,PA_G,GL,GB,Ebv,DPA,Idcat,Vmag,dist,SpType,polRefs,distCat,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,rest,b_rest,B_rest
29.253992,132.606,-32.9199,132d36m21.6s,-32d55m11.64s,-999.9,-999.9,-999.9,-999.9,1.14,0.1,122.8,2.5,71.9,255.6769,7.0575,0.1,-0.1,-999,9.7,19054.6,,1.0E8,9,132.6154455592452,-32.9181199487059,0.001,0.001,0,5628729811657734656,132.61541430453,0.0247,-32.91811198829,0.0348,0.5460,0.0436,-6.094,0.055,1.849,0.068,0,2.65438e+06,2.66458e+03,9.628458,1.84796e+06,6.91735e+03,9.684657,1.25859e+06,3.89813e+03,9.512212,0.172445,,,0,9014.00,,,,,1740.986913824690000,1615.753252222420000,1886.680750760600000
0.137353,262.95836999999995,-32.8911,262d57m30.132s,-32d53m27.96s,158644.0,-999.9,-32.12855,-32.04573,2.55,0.1,145.7,1.1,22.2,355.0779,0.3877,0.5,0.0,2,8.9,1189.5,,1.0E8,120,262.9583812131287,-32.8911388107940,0.001,0.001,90,4054505374317425024,262.95839099265,0.0427,-32.89114551524,0.0351,0.9579,0.0481,1.907,0.082,-1.557,0.059,1,5.92018e+06,3.72131e+03,8.757528,3.77904e+06,4.93705e+03,8.907934,3.16132e+06,6.05587e+03,8.512248,0.395686,,,0,7471.93,,,9.52,254.247,1016.918787815960000,968.274106621161000,1070.613123860590000
0.277750,267.26012999999995,-32.8897,267d15m36.468s,-32d53m22.92s,161789.0,-999.9,-32.13365,-32.04896,0.085,0.246,47.6,55.4,106.4,356.9955,-2.6736,0.8,0.0,2,9.2,1682.5,,1.0001E8,120,267.2601248478412,-32.8897788746716,0.001,0.001,90,4041979188105626752,267.26011876934,0.0461,-32.88979842009,0.0403,0.7613,0.0478,-1.185,0.089,-4.540,0.069,1,4.52203e+06,1.30316e+03,9.050032,2.61763e+06,3.02054e+03,9.306620,2.78070e+06,5.17895e+03,8.651533,0.655087,,,0,6384.00,1.6515,0.8420,14.21,302.091,1272.095058314360000,1197.402830095530000,1356.534615761090000
0.523321,343.131495,-32.8754,343d07m53.382s,-32d52m31.44s,216336.0,-999.9,-33.1627,-999.9,0.007,0.004,143.8,15.9,58.4,13.0585,-63.7148,0.0,0.1,1,4.5,63.0,A0  V,1.0E14,120,343.1313451920463,-32.8754733561658,0.011,0.011,0,6602839458218253824,343.13121682701,0.4092,-32.87560653997,0.3577,16.0365,0.4505,-25.039,0.712,-30.933,0.729,0,3.09110e+08,2.05072e+06,4.463084,2.20527e+08,4.36997e+05,4.492732,1.22537e+08,1.40700e+06,4.541253,-0.048521,,,0,9500.00,0.2410,0.1180,,,62.338109689977100,60.620849818071600,64.153669680778900
0.326530,255.79876499999997,-32.8636,255d47m55.554s,-32d51m48.96s,153839.0,-999.9,-32.12285,-32.04327,1.29,0.1,28.6,2.2,81.0,351.6299,5.3162,0.3,0.0,2,8.2,861.0,,1.0E8,120,255.7987798387091,-32.8636915268645,0.002,0.001,90,6026565000132794880,255.79878441658,0.0572,-32.86369260286,0.0374,0.8554,0.0575,0.893,0.110,-0.250,0.063,1,9.95323e+06,5.07819e+03,8.193456,6.89904e+06,1.06393e+04,8.254416,4.67292e+06,9.82455e+03,8.087949,0.166468,,,0,8716.00,0.3693,0.1803,,,1137.787136658500000,1066.203108137230000,1219.476438203470000
9.195460,173.62480499999998,-32.8333,173d37m29.298s,-32d49m59.88s,100623.0,-999.9,-32.08179,-32.03122,0.05,0.035,118.7,19.3,99.5,284.7799,27.312,0.0,-0.1,1,6.0,10.0,K0V,1.0E9,10,173.6228595170115,-32.8313388592421,0.001,0.001,90,3478127463341507072,173.61942593640,0.0449,-32.82779888512,0.0244,104.7828,0.0518,-670.120,0.079,822.228,0.052,0,9.71811e+07,4.59555e+04,5.719411,4.69348e+07,4.56858e+04,6.172650,6.86598e+07,8.08829e+04,5.170164,1.002486,-21.97,0.15,23,5302.67,0.0080,0.0050,0.72,0.366,9.540911078925990,9.536163843555590,9.545662959250630
0.665864,28.248299999999993,-32.7769,28d14m53.88s,-32d46m36.84s,11573.0,-999.9,-33.00651,-33.00183,0.082,0.019,40.6,6.6,111.8,239.623,-75.5384,0.1,0.0,1,8.3,213.0,A7  III,1.0E14,120,28.2485102135017,-32.7769557652308,0.001,0.001,0,5017947799590078208,28.24886684454,0.0424,-32.77702214261,0.0449,5.6342,0.0717,69.643,0.069,-15.417,0.078,1,1.20423e+07,2.91332e+03,7.986589,7.86561e+06,5.27523e+03,8.112058,6.08422e+06,4.36920e+03,7.801408,0.310650,,,0,7842.00,0.7665,0.3887,2.12,15.322,176.622610821160000,174.395615832356000,178.906173227897000
3.133169,354.96338999999995,-32.7426,354d57m48.204s,-32d44m33.36s,222335.0,-999.9,-33.16646,-33.06374,0.028,0.024,140.9,23.2,66.1,8.6892,-73.5331,-99.9,0.0,1,7.2,26.0,K1  V,1.0E14,60,354.9637757474491,-32.7434070730393,0.002,0.001,0,2324785228033780608,354.96446049649,0.0415,-32.74471851216,0.0402,54.7891,0.0493,133.768,0.082,-304.594,0.098,0,3.10604e+07,8.49155e+03,6.957849,1.51263e+07,4.26130e+04,7.402056,2.19809e+07,6.05924e+04,6.406804,0.995252,-7.43,0.15,8,5289.50,0.1523,0.0760,0.78,0.429,18.242181608433400,18.225658099338000,18.258734573034400
0.107563,258.8907,-32.6897,258d53m26.52s,-32d41m22.92s,155851.0,-999.9,-32.12518,-32.04428,2.178,0.21,146.3,2.8,20.5,353.3156,3.3255,0.5,0.0,2,8.1,1629.0,E,1.0001E8,120,258.8907089049731,-32.6897300037804,0.002,0.002,90,5979469034457347968,258.89071940036,0.0752,-32.68973235772,0.0597,0.8941,0.0634,2.052,0.152,-0.547,0.103,0,1.22136e+07,7.44581e+03,7.971258,7.72754e+06,2.37152e+04,8.131285,6.86186e+06,2.26577e+04,7.670815,0.460470,,,0,7666.25,1.1007,0.5320,13.99,608.748,1090.872214470500000,1018.494097188160000,1174.110437807920000
1.000184,259.265475,-32.6627,259d15m55.71s,-32d39m45.72s,156098.0,-999.9,-32.12545,-32.0444,0.02,0.035,146.0,41.2,20.4,353.5204,3.0838,0.0,-0.1,1,5.6,22.9,F6V,1.0E9,10,259.2651895884347,-32.6628401370512,0.004,0.003,90,5979460655025099776,259.26468700480,0.1294,-32.66307678224,0.1077,20.6993,0.1602,-98.270,0.234,-54.963,0.173,0,1.32131e+08,2.40609e+05,5.385856,7.40250e+07,1.69216e+05,5.677942,7.91492e+07,4.55445e+05,5.015804,0.662138,-39.08,0.87,9,6273.00,,,2.93,11.958,48.248997690858700,47.876123232340200,48.627620766549300
0.165144,115.30552499999999,-32.6439,115d18m19.89s,-32d38m38.04s,62150.0,-999.9,-32.04287,-999.9,2.182,0.19,150.6,2.5,90.2,247.3234,-4.8445,0.7,-0.1,1,7.7,2252.0,B3IA,1.00010001E8,120,115.3055178057777,-32.6439472965248,0.001,0.001,0,5597976471431898880,115.30550588848,0.0232,-32.64393379158,0.0320,0.2402,0.0357,-2.331,0.051,3.137,0.070,0,1.87489e+07,1.89193e+04,7.505926,1.04080e+07,2.73478e+04,7.807974,1.20252e+07,3.29585e+04,7.061685,0.746289,181.44,1.98,17,5942.33,,,106.41,12720.926,3707.737339867610000,3258.506216204210000,4292.932757149380000
0.389472,225.74704499999999,-32.6432,225d44m49.362s,-32d38m35.52s,132955.0,-999.9,-32.1056,-32.03778,0.15,0.035,58.5,6.7,89.8,332.6046,22.5411,0.1,0.0,1,5.5,236.0,B41V,1.0E9,120,225.7469800604465,-32.6432932705616,0.005,0.004,90,6204661767584359296,225.74687912917,0.1640,-32.64338615959,0.1302,6.5836,0.1847,-19.739,0.329,-21.574,0.283,0,1.30470e+08,2.36357e+05,5.399586,9.94042e+07,2.65109e+05,5.357876,4.93840e+07,2.04631e+05,5.527954,-0.170078,,,0,8868.67,0.1752,0.0785,,,151.450673832843000,147.294829933707000,155.843428364606000
0.444964,84.95771999999998,-32.6291,84d57m27.792s,-32d37m44.76s,37811.0,-999.9,-32.02479,-32.00879,0.011,0.035,107.6,57.8,33.5,237.2314,-28.4413,0.0,0.0,1,5.4,57.5,G8III,1.01E11,10,84.9576655565555,-32.6292155814555,0.002,0.002,0,2901273846086933888,84.95758030637,0.0524,-32.62935190897,0.0643,8.6446,0.0682,-16.675,0.110,-31.663,0.142,0,1.60538e+08,2.41457e+05,5.174418,7.42012e+07,9.37304e+04,5.675361,1.15213e+08,3.67272e+05,4.608165,1.067196,-5.47,0.13,15,5097.03,,,12.29,91.862,115.304603781631000,114.397514127370000,116.225932946363000
0.367577,115.41953999999998,-32.6281,115d25m10.344s,-32d37m41.16s,-999.9,-999.9,-32.04296,-32.01689,1.32,0.1,139.5,2.2,79.1,247.3567,-4.7531,0.7,0.1,2,10.1,3087.0,,1.0E8,120,115.4195387761993,-32.6282034483445,0.001,0.001,0,5597977364785028736,115.41952318847,0.0181,-32.62819529205,0.0251,0.3201,0.0276,-3.049,0.039,1.894,0.046,0,1.77269e+06,2.06233e+03,10.066782,1.07800e+06,4.07590e+03,10.269838,1.01237e+06,3.55712e+03,9.748573,0.521265,,,0,6979.79,1.1260,0.5885,17.72,671.245,2870.874512514480000,2656.204437434570000,3122.260392737560000
0.359016,258.973665,-32.5847,258d58m25.194s,-32d35m04.92s,155929.0,-999.9,-999.9,-999.9,1.79,0.1,146.5,1.6,20.8,353.4418,3.3293,0.4,0.0,2,9.7,1692.0,,1.0E8,120,258.9736719350801,-32.5848010933841,0.002,0.001,90,5979475704593460352,258.97368101528,0.0546,-32.58480832245,0.0434,0.8810,0.0639,1.777,0.101,-1.679,0.069,0,2.72630e+06,1.19127e+03,9.599430,1.80871e+06,2.98612e+03,9.707964,1.38570e+06,2.57971e+03,9.407744,0.300220,,,0,8121.50,0.7190,0.3843,,,1106.941591021310000,1031.963434052000000,1193.441122047950000
0.203929,263.67704999999995,-32.5816,263d40m37.38s,-32d34m53.76s,159176.0,-999.9,-32.12935,-32.04616,1.938,0.168,163.7,2.5,40.6,355.6667,0.0492,0.4,-0.1,1,5.7,919.0,O7V,1.0001E8,120,263.6770527482801,-32.5816567886665,0.009,0.007,90,4054618559611164288,263.67706471435,0.2969,-32.58166856369,0.2722,-0.8071,0.3515,2.342,0.553,-2.735,0.459,0,1.01090e+08,2.27112e+05,5.676590,7.34049e+07,4.06467e+05,5.687076,4.68702e+07,1.67679e+05,5.584679,0.102397,,,0,9591.25,,,,,6646.417735410880000,3993.494781177390000,10748.949977243600000
0.250123,114.955575,-32.5783,114d57m20.07s,-32d34m41.88s,61827.0,-999.9,-32.04266,-999.9,1.781,0.114,0.6,1.8,120.0,247.1216,-5.0698,0.8,0.0,1,7.5,1800.5,O8,1.00010001E8,120,114.9555746370509,-32.5783699540330,0.001,0.001,0,5591991108085821568,114.95556247251,0.0207,-32.57835742816,0.0281,0.2194,0.0323,-2.381,0.046,2.909,0.056,0,2.00052e+07,2.82948e+04,7.435511,1.05660e+07,5.24130e+04,7.791616,1.33790e+07,6.31360e+04,6.945863,0.845754,177.59,2.24,14,5607.20,,,136.61,16619.922,4009.011791583040000,3533.462755296020000,4624.342635031930000
0.098458,123.04229999999997,-32.5681,123d02m32.28s,-32d34m05.16s,-999.9,-999.9,-32.04967,-32.02037,0.63,0.1,72.3,4.5,15.9,250.646,0.7633,0.6,0.0,2,8.5,5202.5,,1.0E8,120,123.0422977339954,-32.5681272583805,0.001,0.001,0,5547562145317695232,123.04228463206,0.0219,-32.56811372885,0.0328,0.1380,0.0344,-2.565,0.050,3.142,0.062,1,8.17721e+06,1.41088e+04,8.406854,4.72630e+06,2.38919e+04,8.665084,5.07181e+06,2.54298e+04,7.999012,0.666072,,,0,6393.67,,,,,5450.736577809290000,4606.644663701560000,6608.144348948840000
0.323390,263.591745,-32.5607,263d35m30.282s,-32d33m38.52s,317845.0,-999.9,-32.12921,-32.04603,1.74,0.1,169.9,1.6,46.7,355.6452,0.1209,0.4,0.0,2,9.0,1903.5,,1.0E8,120,263.5917429749482,-32.5607892771163,0.002,0.001,90,4054618353452782976,263.59175749664,0.0624,-32.56079710654,0.0534,0.9680,0.0761,2.843,0.116,-1.818,0.087,0,4.94397e+06,2.48671e+03,8.953177,3.41243e+06,5.39582e+03,9.018730,2.34787e+06,7.36684e+03,8.835238,0.183493,,,0,8605.50,0.6120,0.3060,,,1012.038911355920000,937.795390196434000,1098.805609021320000
0.379136,259.58547,-32.553,259d35m07.692s,-32d33m10.8s,156325.0,-999.9,-32.12573,-999.9,2.006,0.076,156.3,1.1,30.9,353.7655,2.9264,0.3,0.0,1,6.4,199.0,B6IV,1.1E9,120,259.5854593588805,-32.5531063366720,0.002,0.001,90,5979488417699251200,259.58545184605,0.0694,-32.55313736174,0.0528,2.5678,0.0859,-1.471,0.109,-7.206,0.077,0,5.70278e+07,5.44442e+04,6.298149,3.84703e+07,3.71610e+05,6.388574,2.88736e+07,2.42795e+05,6.110667,0.277907,,,0,8786.75,0.6070,0.3040,,,385.849010232225000,373.369052516568000,399.176262097915000
3.762246,332.53534499999995,-32.5484,332d32m07.242s,-32d32m54.24s,210302.0,-999.9,-33.15941,-33.06227,0.003,0.007,124.7,49.4,32.6,14.1233,-54.8133,-99.9,0.0,1,5.1,22.0,F8  V,1.0E14,60,332.5365847481189,-32.5484098617725,0.004,0.004,90,6612242034982766848,332.53877446696,0.1340,-32.54835042418,0.1219,54.4879,0.1540,428.707,0.247,13.809,0.231,0,2.34269e+08,5.70016e+05,4.764080,1.28859e+08,2.36995e+05,5.076099,1.34519e+08,5.12224e+05,4.439960,0.636139,-16.22,0.19,12,6352.25,0.2337,0.1190,1.44,3.056,18.343227944052600,18.291166386000600,18.395581415555100
0.292223,343.98704999999995,-32.5397,343d59m13.38s,-32d32m22.92s,216763.0,-999.9,-33.16303,-33.06301,0.007,0.006,139.0,23.2,53.5,13.6897,-64.4597,-99.9,0.1,1,4.3,67.0,K0,1.0E14,60,343.9870845692424,-32.5396237931265,0.006,0.006,90,6603237069110536960,343.98714329589,0.2397,-32.53948325472,0.1805,18.9796,0.2558,11.499,0.398,32.641,0.379,0,5.39795e+08,1.82246e+06,3.857793,2.25719e+08,1.30805e+06,4.467469,3.73426e+08,1.10800e+06,3.331409,1.136060,-10.69,0.14,6,4912.00,0.4898,0.2210,11.28,66.676,52.626034843827100,51.921613293598200,53.349482516935900
0.828283,349.70595,-32.5318,349d42m21.42s,-32d31m54.48s,219784.0,-999.9,-33.16476,-33.06326,0.003,0.007,174.8,49.4,93.8,12.2513,-69.2476,-99.9,0.0,1,4.5,27.0,G8  III,1.0E14,60,349.7059857702524,-32.5320274099567,0.008,0.007,90,6555948757627251072,349.70612528855,0.2838,-32.53236651733,0.2580,19.5784,0.3398,27.320,0.519,-78.760,0.459,0,4.58860e+08,1.76463e+06,4.034166,1.83901e+08,6.03548e+05,4.689927,3.38369e+08,1.84040e+06,3.438443,1.251484,18.93,0.16,4,4743.50,0.0985,0.0475,11.06,55.751,51.030346991792900,50.153739106046200,51.937576997626700
0.160163,114.8376,-32.518,114d50m15.36s,-32d31m04.8s,-999.9,-999.9,-32.04257,-32.01661,1.12,0.1,174.6,2.6,114.0,247.0201,-5.1274,0.5,-0.1,2,9.9,2359.0,,1.0E8,120,114.8375943304560,-32.5180457884638,0.001,0.001,0,5592037940410767872,114.83758241359,0.0202,-32.51803229375,0.0276,0.1783,0.0313,-2.334,0.046,3.134,0.054,0,2.42651e+06,7.37392e+03,9.725911,1.57526e+06,1.25796e+04,9.858010,1.29073e+06,1.18029e+04,9.484835,0.373176,,,0,8279.25,0.7863,0.4393,,,4752.741401127430000,4113.259899999700000,5609.313692906300000
27.266434,121.539,-32.5102,121d32m20.4s,-32d30m36.72s,-999.9,-999.9,-999.9,-999.9,0.47,0.1,47.5,6.1,170.3,249.9083,-0.2689,0.1,-0.1,-999,10.5,1318.3,,1.0E8,9,121.5476443416311,-32.5081452282932,0.001,0.001,0,5547715733346370432,121.54761219438,0.0231,-32.50811501528,0.0271,1.0169,0.0327,-6.297,0.053,7.017,0.057,1,1.21179e+06,6.92057e+02,10.479795,8.75059e+05,1.43906e+03,10.496295,5.33936e+05,6.61592e+02,10.443197,0.053098,,,0,9318.00,,,,,957.245081475894000,927.964316739027000,988.397757993101000
0.302124,102.46027499999998,-32.5084,102d27m36.99s,-32d30m30.24s,50013.0,-999.9,-32.03404,-32.01311,0.31,0.1,106.0,9.2,39.5,242.3553,-14.4943,0.0,0.0,1,4.0,204.0,B2VE,1.0,120,102.4602506044304,-32.5084813260237,0.009,0.009,0,5583216210720045568,102.46020046111,0.2699,-32.50845993618,0.2991,4.7425,0.3295,-9.821,0.585,4.968,0.586,1,8.34769e+08,3.36705e+06,3.384450,5.32144e+08,7.42025e+06,3.536315,3.23567e+08,3.80859e+06,3.487011,0.049304,,,0,7648.00,,,21.89,1477.120,211.349127933087000,197.220252953157000,227.619905759957000
0.155114,263.60212499999994,-32.5044,263d36m07.65s,-32d30m15.84s,317844.0,-999.9,-32.12924,-32.04606,1.61,0.1,173.1,1.8,49.9,355.6973,0.1441,0.4,0.1,1,9.0,1865.0,,1.0E8,120,263.6021349943362,-32.5044406007332,0.002,0.001,90,4054631788110501888,263.60214953855,0.0587,-32.50444828621,0.0474,0.7671,0.0641,2.849,0.107,-1.785,0.077,1,5.77988e+06,6.26676e+04,8.783568,3.94100e+06,1.21658e+05,8.862371,2.85593e+06,8.53246e+04,8.622551,0.239820,,,0,8881.00,,,,,1267.771618058620000,1170.047341667580000,1382.951989363600000
0.338383,269.06698499999993,-32.4749,269d04m01.146s,-32d28m29.64s,163181.0,-999.9,-32.13517,-32.0497,1.589,0.255,174.8,4.6,54.5,358.1252,-3.7748,0.7,-0.1,1,6.6,1494.0,O5E,1.0001E8,120,269.0669909336521,-32.4749931539465,0.002,0.001,90,4043375469172364288,269.06700511232,0.0547,-32.47499952603,0.0521,0.5108,0.0578,2.778,0.108,-1.480,0.091,0,5.43422e+07,4.89178e+05,6.350524,2.95858e+07,8.70332e+05,6.673679,3.42003e+07,1.06852e+06,5.926844,0.746835,,,0,6015.00,,,83.04,8131.816,1878.994246367510000,1687.580932255780000,2118.244444226120000
0.137200,277.04585999999995,-32.4699,277d02m45.096s,-32d28m11.64s,169872.0,-999.9,-32.14171,-32.05385,1.28,0.1,140.9,2.2,24.5,1.3121,-9.7148,0.2,0.0,2,7.8,667.0,,1.0E8,120,277.0458604071336,-32.4699363333830,0.001,0.001,90,4045226325174351232,277.04586285687,0.0501,-32.46996070790,0.0481,1.2719,0.0541,0.480,0.094,-5.661,0.079,0,1.52169e+07,6.87693e+03,7.732551,1.07789e+07,2.13115e+04,7.769953,6.72685e+06,2.04483e+04,7.692391,0.077562,,,0,8942.75,0.4663,0.2350,,,770.923979135123000,739.781165926706000,804.753046870554000
0.112667,258.24399,-32.4383,258d14m38.364s,-32d26m17.88s,155450.0,-999.9,-32.1246,-32.04402,0.28,0.035,167.7,3.6,41.6,353.2022,3.9149,0.3,-0.1,1,6.0,996.5,B1III,1.0E9,120,258.2439901174291,-32.4383323827608,0.002,0.001,90,5979913172849957504,258.24400060623,0.0652,-32.43833959326,0.0544,0.8590,0.0811,2.056,0.125,-1.675,0.087,0,8.03437e+07,4.83227e+04,5.925986,5.63016e+07,1.13661e+05,5.975086,3.69414e+07,1.09785e+05,5.843135,0.131950,,,0,8966.67,0.4443,0.2217,,,1140.085019660820000,1039.608473421900000,1261.642074720370000
1.342618,42.272324999999995,-32.4062,42d16m20.37s,-32d24m22.32s,17652.0,-999.9,-32.01025,-32.00302,0.017,0.007,7.1,11.6,93.3,231.7891,-64.0149,-99.9,0.0,1,4.5,56.0,G6  III,1.0E14,60,42.2725801698282,-32.4058959748503,0.004,0.004,0,5064312731759992960,42.27301742614,0.1203,-32.40521150749,0.1397,18.3244,0.1913,85.741,0.240,158.972,0.289,1,4.26565e+08,1.06078e+06,4.113402,1.81016e+08,1.93690e+05,4.707093,3.05793e+08,6.89775e+05,3.548353,1.158740,17.82,0.22,12,4824.25,0.0507,0.0370,10.88,57.814,54.496790569465900,53.930147366677200,55.075250632588100
0.338913,272.9097,-32.4041,272d54m34.92s,-32d24m14.76s,166345.0,-999.9,-32.13852,-32.05192,0.37,0.1,130.8,7.7,12.4,359.7669,-6.5763,0.1,0.1,2,8.7,494.0,,1.0E8,120,272.9097037544309,-32.4041925999158,0.002,0.001,90,4048751118924639104,272.90970508519,0.0583,-32.40421229146,0.0554,1.0082,0.0761,0.261,0.110,-4.574,0.091,0,6.26180e+06,3.76246e+03,8.696617,4.58593e+06,8.60427e+03,8.697819,2.65038e+06,8.10856e+03,8.703648,-0.005829,,,0,9692.00,,,,,972.543340284548000,903.800358569515000,1052.393766651310000
0.131118,114.36971999999999,-32.3965,114d22m10.992s,-32d23m47.4s,61355.0,-999.9,-32.04219,-32.01627,0.41,0.1,101.9,7.0,41.0,246.7214,-5.4141,0.1,0.0,2,8.7,1066.0,,1.0E8,120,114.3697106263729,-32.3965351850416,0.001,0.001,0,5592052062263651072,114.36968468876,0.0290,-32.39651668098,0.0401,0.8024,0.0422,-5.087,0.065,4.298,0.076,1,6.61648e+06,4.62225e+03,8.636798,5.09834e+06,9.75824e+03,8.582817,2.52684e+06,5.56265e+03,8.755477,-0.172660,,,0,8868.67,0.1110,0.0540,,,1206.935642300990000,1146.971053719470000,1273.388340632170000
0.193411,122.71433999999999,-32.3796,122d42m51.624s,-32d22m46.56s,68363.0,-999.9,-32.04941,-32.02025,0.28,0.06,84.7,6.1,28.1,250.3366,0.6352,0.1,-0.1,1,7.2,192.0,K3III,1.0E12,40,122.7142914552718,-32.3795658023404,0.001,0.001,0,5547766688836516864,122.71419363356,0.0169,-32.37939776357,0.0225,3.2287,0.0256,-19.187,0.039,39.028,0.042,0,3.71805e+07,9.57247e+03,6.762579,1.39787e+07,2.67519e+04,7.487719,3.23088e+07,8.12183e+04,5.988617,1.499102,63.43,0.18,16,4376.76,0.3560,0.1730,24.01,190.632,306.996277533161000,304.585780557253000,309.444541108103000
0.373553,280.54209,-32.367,280d32m31.524s,-32d22m01.2s,172535.0,-999.9,-32.14416,-999.9,0.33,0.1,176.4,8.6,61.6,2.6897,-12.3401,0.1,0.0,1,7.8,776.0,,1.0E8,120,280.5420837545101,-32.3671042104341,0.005,0.004,90,6736532341245935232,280.54208350425,0.1692,-32.36712239248,0.1487,1.3218,0.1163,-0.049,0.326,-4.223,0.259,1,1.46610e+07,1.48915e+04,7.772958,1.12641e+07,3.05252e+04,7.722145,5.97189e+06,3.81342e+04,7.821640,-0.099495,,,0,8582.67,,,,,749.571547012236000,686.897327377771000,824.609795271349000
0.610901,337.8761999999999,-32.346,337d52m34.32s,-32d20m45.6s,213398.0,-999.9,-32.17126,-32.06506,0.014,0.006,174.0,12.1,84.4,14.5942,-59.3172,0.0,0.1,1,4.4,42.0,A0  V,1.0E14,120,337.8763780630732,-32.3460791957308,0.011,0.010,0,6601750220152445440,337.87667613321,0.3637,-32.34615648445,0.3652,23.1700,0.4124,58.487,0.654,-17.951,0.697,0,3.91187e+08,1.61900e+06,4.207406,2.64824e+08,6.91032e+05,4.293996,1.56023e+08,4.64103e+05,4.278949,0.015048,,,0,9240.67,0.2377,0.1210,,,43.131582814496600,42.371778575262500,43.918630119743700
0.147669,259.14079499999997,-32.3386,259d08m26.862s,-32d20m18.96s,156004.0,-999.9,-32.12538,-32.04436,1.14,0.1,158.9,2.5,33.3,353.7246,3.3567,0.3,-0.1,2,7.8,1633.0,,1.0E8,120,259.1408056244079,-32.3386401835605,0.002,0.001,90,5980253501643151744,259.14081457824,0.0753,-32.33863909531,0.0477,0.6995,0.0817,1.757,0.128,0.253,0.079,0,1.46490e+07,1.72112e+04,7.773846,1.05559e+07,3.99525e+04,7.792652,6.33005e+06,3.05803e+04,7.758402,0.034250,,,0,9194.00,0.3120,0.1470,,,1396.484860050130000,1245.453357940340000,1588.302933100790000
0.861419,25.536029999999997,-32.3268,25d32m09.708s,-32d19m36.48s,10537.0,-999.9,-32.00666,-32.00199,0.007,0.022,121.1,57.5,9.2,241.2686,-77.8377,0.0,0.0,1,5.3,69.2,K0III,1.01E11,10,25.5359262569962,-32.3270239465111,0.003,0.003,0,5021530047130175360,25.53553537540,0.1167,-32.32700448113,0.1109,15.0534,0.1667,-76.714,0.194,4.521,0.201,1,2.03647e+08,3.87225e+05,4.916171,8.66728e+07,1.08949e+05,5.506681,1.52677e+08,5.35649e+05,4.302489,1.204192,13.83,0.15,28,4800.00,0.2770,0.1145,9.28,41.173,66.317118209100400,65.586538364790100,67.063860412975900
0.321844,259.58318999999995,-32.3259,259d34m59.484s,-32d19m33.24s,156321.0,-999.9,-32.12574,-32.04462,1.54,0.1,159.2,1.9,33.8,353.9506,3.0584,0.3,0.0,2,8.1,1576.0,,1.0E8,120,259.5831882227698,-32.3259904201221,0.002,0.001,90,5979495495805287808,259.58319862635,0.0612,-32.32599643264,0.0497,0.8634,0.0683,2.042,0.129,-1.396,0.085,1,1.07820e+07,5.40876e+03,8.106619,7.75274e+06,1.22749e+04,8.127750,4.78309e+06,1.38906e+04,8.062650,0.065101,,,0,9365.00,0.4847,0.2427,,,1130.258756268490000,1047.137311143750000,1227.434781730460000
0.481487,86.49955499999999,-32.3063,86d29m58.398s,-32d18m22.68s,38666.0,-999.9,-32.02538,-32.00908,0.06,0.035,13.8,16.3,120.5,237.2861,-27.102,0.0,0.0,1,5.2,846.0,B9.5V,1.0E9,120,86.4995640128120,-32.3064346461421,0.005,0.004,0,2901155648586891648,86.49957923452,0.1309,-32.30652949617,0.1505,2.1476,0.1619,2.988,0.279,-22.030,0.291,1,1.71790e+08,2.77030e+05,5.100873,1.41497e+08,2.53060e+05,4.974518,5.52765e+07,2.86438e+05,5.405569,-0.431051,,,0,8868.67,,,,,462.178614699343000,429.228153282435000,500.488197914514000
23.433809,280.82399999999996,-32.2832,280d49m26.4s,-32d16m59.52s,-999.9,-999.9,-32.144279,-32.055069,0.45,0.1,140.3,6.3,25.6,2.8687,-12.5224,0.8,0.0,5,11.1,1905.5,NOOB,1.0E8,9,280.8163144400631,-32.2835925880653,0.001,0.001,90,6736897310383952384,280.81632093609,0.0429,-32.28361268981,0.0434,0.0754,0.0459,1.276,0.079,-4.669,0.070,0,2.76611e+05,1.35441e+03,12.083691,7.97354e+04,1.71041e+03,13.097260,2.91252e+05,3.49892e+03,11.101249,1.996011,215.59,1.93,4,4069.90,0.7400,0.3625,,,7689.153285016540000,5811.750816705560000,10674.371352528600000
